loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,target,credit_age_years
7000.0, 36 months,10.49,227.49,B,B2,4,MORTGAGE,44000.0,Source Verified,home_improvement,24.6,0.0,2.0,9.0,0.0,3422.0,33.2,14.0,0,24
3625.0, 36 months,16.29,127.97,D,D1,10,RENT,19800.0,Source Verified,other,20.85,1.0,0.0,5.0,0.0,400.0,30.1,28.0,0,36
6000.0, 36 months,14.49,206.5,C,C4,7,OWN,73000.0,Source Verified,home_improvement,10.64,0.0,2.0,14.0,1.0,19025.0,92.4,24.0,1,34
15000.0, 36 months,9.76,482.32,B,B1,3,RENT,65000.0,Not Verified,credit_card,13.5,0.0,1.0,13.0,0.0,12948.0,63.8,17.0,0,26
16000.0, 36 months,11.99,531.36,B,B5,10,MORTGAGE,60000.0,Not Verified,credit_card,35.18,0.0,1.0,8.0,0.0,7977.0,64.3,18.0,1,23
5050.0, 36 months,12.29,168.44,C,C5,5,MORTGAGE,62000.0,Not Verified,medical,8.25,0.0,0.0,10.0,0.0,29863.0,82.7,10.0,1,23
20000.0, 36 months,8.9,635.07,A,A5,3,MORTGAGE,150000.0,Not Verified,debt_consolidation,22.38,0.0,1.0,13.0,0.0,13581.0,50.5,22.0,0,26
1000.0, 36 months,19.99,37.16,D,D4,10,RENT,31200.0,Verified,debt_consolidation,21.0,2.0,2.0,8.0,0.0,2963.0,68.9,26.0,1,26
5300.0, 36 months,14.65,182.82,C,C2,6,RENT,33000.0,Not Verified,home_improvement,3.42,0.0,1.0,3.0,0.0,2666.0,38.6,3.0,0,18
15600.0, 60 months,14.65,368.27,C,C5,1,MORTGAGE,50000.0,Verified,debt_consolidation,16.32,0.0,2.0,9.0,0.0,21915.0,92.5,18.0,0,22
11075.0, 36 months,13.35,375.04,C,C2,7,RENT,45000.0,Source Verified,debt_consolidation,27.28,0.0,0.0,7.0,0.0,4758.0,48.6,11.0,0,19
28000.0, 36 months,16.29,988.42,D,D1,6,MORTGAGE,98289.0,Source Verified,debt_consolidation,20.43,1.0,0.0,23.0,0.0,10941.0,57.9,48.0,0,23
12500.0, 60 months,14.64,295.02,C,C3,1,MORTGAGE,90000.0,Source Verified,debt_consolidation,7.36,0.0,0.0,8.0,1.0,5213.0,45.3,11.0,1,23
5750.0, 36 months,13.11,194.05,B,B4,3,MORTGAGE,30000.0,Verified,debt_consolidation,32.4,0.0,0.0,17.0,1.0,9528.0,44.7,19.0,0,25
25000.0, 36 months,13.59,849.48,C,C2,10,MORTGAGE,64000.0,Verified,debt_consolidation,5.12,0.0,0.0,4.0,0.0,9923.0,53.1,11.0,0,27
3800.0, 36 months,14.26,130.37,C,C5,1,RENT,108000.0,Not Verified,credit_card,13.75,0.0,3.0,8.0,0.0,8413.0,75.1,31.0,0,34
9000.0, 36 months,14.33,309.05,C,C1,0,RENT,50000.0,Not Verified,debt_consolidation,17.47,0.0,1.0,10.0,0.0,14627.0,50.8,23.0,1,20
13000.0, 60 months,7.91,263.04,A,A5,5,RENT,137000.0,Not Verified,other,9.47,0.0,0.0,13.0,0.0,3166.0,5.7,24.0,0,23
28000.0, 36 months,10.75,913.38,B,B4,6,RENT,70000.0,Not Verified,debt_consolidation,34.73,2.0,0.0,11.0,0.0,9447.0,24.6,21.0,0,20
20000.0, 36 months,10.64,651.37,B,B2,10,MORTGAGE,140000.0,Verified,credit_card,14.01,0.0,0.0,11.0,0.0,34223.0,80.9,22.0,0,30
7000.0, 36 months,18.25,253.95,D,D3,10,RENT,70000.0,Source Verified,other,35.73,0.0,0.0,14.0,1.0,10348.0,55.9,24.0,1,18
2000.0, 36 months,12.69,67.09,C,C2,0,MORTGAGE,42000.0,Not Verified,debt_consolidation,19.37,0.0,0.0,14.0,0.0,10730.0,65.8,23.0,1,23
7300.0, 36 months,18.54,265.9,E,E1,7,OWN,156330.0,Source Verified,other,10.29,0.0,1.0,7.0,0.0,1707.0,42.7,10.0,0,19
30000.0, 60 months,17.99,761.64,D,D2,10,OWN,120000.0,Source Verified,debt_consolidation,19.66,0.0,1.0,13.0,1.0,24766.0,67.5,31.0,1,25
11000.0, 36 months,6.71,338.2,A,A3,9,MORTGAGE,105000.0,Source Verified,home_improvement,6.13,0.0,1.0,14.0,0.0,2645.0,6.6,17.0,0,38
22875.0, 60 months,18.25,584.0,E,E1,10,OWN,65000.0,Source Verified,credit_card,24.21,1.0,1.0,14.0,0.0,37499.0,55.6,29.0,1,38
21000.0, 36 months,13.68,714.48,C,C1,1,RENT,156330.0,Source Verified,credit_card,11.42,1.0,3.0,19.0,0.0,40474.875,75.8,51.0,0,45
7500.0, 36 months,9.16,239.06,B,B2,1,MORTGAGE,50000.0,Source Verified,credit_card,20.09,1.0,2.0,7.0,0.0,6980.0,19.1,13.0,0,28
15600.0, 36 months,9.75,501.54,B,B3,0,OWN,65000.0,Not Verified,debt_consolidation,29.19,2.0,1.0,21.0,0.0,26235.0,38.4,31.0,0,28
9600.0, 36 months,12.29,320.19,C,C1,5,MORTGAGE,90000.0,Source Verified,credit_card,19.63,4.0,1.0,20.0,1.0,16147.0,26.0,46.0,1,39
14000.0, 36 months,13.67,476.25,C,C4,2,MORTGAGE,125000.0,Verified,debt_consolidation,20.69,0.0,1.0,10.0,0.0,18148.0,77.0,19.0,0,30
7500.0, 36 months,11.99,249.08,B,B3,10,MORTGAGE,50000.0,Not Verified,debt_consolidation,15.82,0.0,0.0,20.0,0.0,10141.0,28.4,38.0,0,27
35000.0, 36 months,17.97,1264.81,D,D4,6,RENT,119267.0,Source Verified,debt_consolidation,20.8,0.0,0.0,4.0,0.0,6588.0,49.5,15.0,1,20
8000.0, 36 months,7.39,248.45,A,A4,0,RENT,36800.0,Source Verified,debt_consolidation,17.58,1.0,0.0,22.0,0.0,10094.0,32.2,34.0,1,20
30000.0, 60 months,16.99,745.42,D,D3,2,MORTGAGE,97000.0,Verified,debt_consolidation,22.57,0.0,0.0,14.0,0.0,2579.0,88.9,27.0,1,29
14000.0, 36 months,13.99,478.42,C,C3,0,MORTGAGE,65000.0,Source Verified,other,0.68,2.0,2.0,4.0,0.0,375.0,5.9,13.0,1,26
25000.0, 60 months,19.99,662.21,D,D4,9,MORTGAGE,90000.0,Verified,debt_consolidation,23.72,0.0,1.0,13.0,0.0,12954.0,44.7,42.0,1,20
2875.0, 36 months,18.99,105.38,E,E1,5,RENT,45000.0,Not Verified,debt_consolidation,18.35,1.0,0.0,8.0,0.0,916.0,46.0,12.0,1,19
25000.0, 60 months,10.75,540.45,B,B4,4,OWN,90000.0,Not Verified,home_improvement,30.85,0.0,0.0,20.0,0.0,18550.0,32.1,57.0,0,34
20000.0, 36 months,12.29,667.06,C,C1,8,MORTGAGE,95000.0,Verified,debt_consolidation,32.21,0.0,1.0,15.0,0.0,32268.0,84.9,23.0,0,22
30000.0, 60 months,25.28,885.48,F,F5,10,RENT,84863.0,Verified,debt_consolidation,14.08,0.0,0.0,4.0,0.0,15702.0,100.0,20.0,0,27
4000.0, 36 months,11.49,131.89,B,B5,8,OWN,80000.0,Not Verified,debt_consolidation,8.97,0.0,0.0,7.0,0.0,5121.0,13.0,15.0,0,30
18200.0, 60 months,24.7,531.0,G,G1,10,MORTGAGE,61000.0,Verified,credit_card,22.9,0.0,2.0,12.0,0.0,12561.0,65.8,44.0,1,28
7000.0, 36 months,9.16,223.12,B,B2,6,RENT,34000.0,Source Verified,credit_card,3.0,0.0,1.0,11.0,0.0,1669.0,7.7,17.0,0,31
19125.0, 60 months,18.84,494.44,E,E2,7,MORTGAGE,52000.0,Not Verified,credit_card,9.69,0.0,1.0,8.0,0.0,19393.0,59.7,19.0,1,19
10000.0, 60 months,17.14,249.28,D,D4,10,OWN,56000.0,Source Verified,medical,30.86,1.0,0.0,11.0,0.0,11993.0,80.0,21.0,1,59
25000.0, 60 months,12.49,562.33,B,B5,10,MORTGAGE,155000.0,Verified,debt_consolidation,15.18,0.0,0.0,15.0,0.0,40474.875,42.9,34.0,0,39
24000.0, 36 months,13.33,812.48,C,C3,3,MORTGAGE,120000.0,Verified,debt_consolidation,16.01,0.0,3.0,10.0,0.0,770.0,2.7,24.0,0,23
10400.0, 60 months,18.49,266.88,E,E2,3,RENT,53000.0,Source Verified,debt_consolidation,25.18,0.0,2.0,11.0,0.0,1314.0,4.3,17.0,1,22
20000.0, 36 months,10.49,649.96,B,B3,10,OWN,85000.0,Not Verified,credit_card,31.21,2.0,0.0,18.0,0.0,40474.875,73.6,45.0,0,33
10000.0, 36 months,14.33,343.39,C,C1,4,RENT,41000.0,Not Verified,debt_consolidation,5.59,0.0,1.0,9.0,0.0,9060.0,35.0,13.0,0,27
12000.0, 60 months,15.05,285.8,C,C4,4,OWN,120000.0,Not Verified,debt_consolidation,10.51,0.0,1.0,11.0,0.0,10529.0,32.0,15.0,1,20
8500.0, 36 months,12.99,286.36,B,B5,4,RENT,50390.08,Verified,debt_consolidation,11.34,0.0,0.0,7.0,0.0,3040.0,22.5,25.0,1,26
3500.0, 36 months,7.34,108.62,A,A4,4,MORTGAGE,75000.0,Not Verified,debt_consolidation,4.51,2.0,1.0,26.0,0.0,3174.0,2.9,53.0,0,38
20400.0, 36 months,7.26,632.33,A,A4,10,MORTGAGE,110000.0,Not Verified,credit_card,11.8,0.0,1.0,16.0,0.0,17134.0,12.8,41.0,0,29
31000.0, 36 months,6.92,956.06,A,A4,1,MORTGAGE,156330.0,Source Verified,credit_card,17.05,0.0,0.0,11.0,0.0,40474.875,86.8,28.0,1,34
13600.0, 60 months,20.0,360.32,D,D4,1,MORTGAGE,47601.0,Source Verified,debt_consolidation,33.48,0.0,1.0,18.0,0.0,6326.0,22.4,36.0,1,24
25000.0, 36 months,6.24,763.28,A,A2,7,MORTGAGE,138000.0,Source Verified,credit_card,25.63,1.0,0.0,17.0,0.0,40474.875,58.4,35.0,1,32
4000.0, 36 months,18.25,145.12,D,D3,10,RENT,40000.0,Verified,credit_card,20.91,0.0,0.0,11.0,1.0,10156.0,70.5,17.0,1,26
10000.0, 36 months,11.99,332.1,C,C1,10,MORTGAGE,110000.0,Verified,home_improvement,20.59,2.0,2.0,18.0,0.0,30920.0,65.9,40.0,0,21
6025.0, 36 months,24.74,238.73,E,E3,7,RENT,46000.0,Source Verified,debt_consolidation,11.81,0.0,0.0,9.0,0.0,5437.0,77.7,10.0,1,26
25475.0, 36 months,13.11,859.71,B,B4,5,RENT,65000.0,Verified,debt_consolidation,27.4,0.0,0.0,9.0,0.0,16832.0,82.5,18.0,0,25
3525.0, 36 months,10.74,114.98,B,B2,5,RENT,36000.0,Not Verified,car,13.1,0.0,0.0,12.0,0.0,9657.0,81.2,19.0,0,23
16000.0, 60 months,11.99,355.84,C,C1,9,MORTGAGE,63000.0,Verified,credit_card,23.26,0.0,0.0,10.0,0.0,25506.0,79.0,31.0,0,36
18000.0, 60 months,16.02,437.92,C,C5,6,MORTGAGE,107000.0,Verified,debt_consolidation,23.43,0.0,0.0,17.0,0.0,23788.0,49.4,25.0,0,19
4200.0, 36 months,13.67,142.88,C,C3,5,RENT,30000.0,Verified,debt_consolidation,33.08,0.0,0.0,11.0,0.0,6155.0,34.4,14.0,0,14
10000.0, 36 months,10.99,327.34,B,B4,10,RENT,70000.0,Source Verified,debt_consolidation,11.49,0.0,0.0,14.0,1.0,4441.0,18.6,16.0,0,21
7125.0, 36 months,15.31,248.08,C,C2,0,MORTGAGE,24684.0,Verified,credit_card,22.07,0.0,1.0,9.0,1.0,6983.0,55.4,54.0,0,52
20000.0, 60 months,16.46,491.27,C,C5,3,RENT,85000.0,Source Verified,credit_card,26.15,0.0,2.0,17.0,0.0,27621.0,69.8,36.0,0,27
8500.0, 36 months,12.99,286.36,C,C2,4,RENT,34000.0,Verified,debt_consolidation,28.63,0.0,1.0,9.0,1.0,3079.0,25.4,15.0,1,21
10400.0, 60 months,20.49,278.38,E,E2,9,RENT,58000.0,Source Verified,debt_consolidation,22.55,0.0,1.0,9.0,0.0,8946.0,47.1,22.0,1,22
11200.0, 36 months,11.99,371.95,B,B5,1,RENT,55000.0,Source Verified,debt_consolidation,19.92,0.0,0.0,11.0,0.0,18404.0,34.4,25.0,0,28
8500.0, 36 months,12.39,283.91,C,C1,2,RENT,37000.0,Not Verified,credit_card,18.52,0.0,1.0,18.0,0.0,10280.0,74.0,43.0,0,28
2925.0, 36 months,13.99,99.96,C,C3,1,RENT,26000.0,Source Verified,debt_consolidation,34.14,0.0,0.0,17.0,0.0,3669.0,66.7,18.0,0,13
4950.0, 36 months,11.39,162.98,B,B3,0,OWN,31000.0,Source Verified,debt_consolidation,27.91,0.0,2.0,5.0,0.0,10564.0,70.4,14.0,0,20
4000.0, 36 months,14.99,138.65,C,C4,10,MORTGAGE,41000.0,Verified,credit_card,27.11,1.0,2.0,32.0,1.0,19692.0,23.7,40.0,0,28
10500.0, 36 months,10.99,343.71,B,B4,1,MORTGAGE,43500.0,Source Verified,debt_consolidation,12.55,0.0,0.0,16.0,0.0,5867.0,24.2,24.0,1,20
4200.0, 36 months,11.39,138.28,B,B3,4,MORTGAGE,49680.0,Source Verified,debt_consolidation,7.92,1.0,0.0,9.0,0.0,2070.0,36.3,9.0,1,14
20000.0, 60 months,11.99,444.79,B,B5,8,RENT,80616.0,Source Verified,moving,23.03,0.0,2.0,25.0,0.0,4044.0,9.9,32.0,1,24
9000.0, 36 months,6.03,273.92,A,A1,10,RENT,45000.0,Not Verified,debt_consolidation,5.6,0.0,0.0,7.0,0.0,8587.0,19.7,17.0,0,40
1400.0, 36 months,12.74,47.0,C,C1,10,RENT,70000.0,Source Verified,other,20.78,0.0,0.0,6.0,0.0,7307.0,60.9,16.0,0,19
28000.0, 60 months,17.27,699.95,C,C5,10,MORTGAGE,93000.0,Verified,debt_consolidation,22.61,0.0,0.0,11.0,0.0,40474.875,86.5,22.0,0,28
20975.0, 60 months,19.99,555.6,E,E1,10,OWN,50000.0,Source Verified,debt_consolidation,22.04,1.0,0.0,19.0,1.0,15917.0,40.7,47.0,1,33
10000.0, 60 months,21.18,271.55,E,E3,4,RENT,36607.0,Verified,other,24.36,0.0,0.0,10.0,0.0,4507.0,58.5,12.0,1,15
10000.0, 36 months,10.91,326.97,B,B4,0,MORTGAGE,135000.0,Not Verified,debt_consolidation,11.26,0.0,0.0,11.0,0.0,7093.0,29.4,21.0,0,23
6400.0, 36 months,5.32,192.74,A,A1,1,RENT,50000.0,Not Verified,credit_card,8.45,0.0,0.0,11.0,0.0,314.0,2.1,27.0,0,26
20675.0, 36 months,14.65,713.17,C,C5,0,MORTGAGE,45000.0,Source Verified,debt_consolidation,35.23,0.0,0.0,15.0,0.0,32901.0,38.1,30.0,1,42
8000.0, 36 months,21.85,304.91,D,D5,10,OWN,26000.0,Source Verified,debt_consolidation,4.57,0.0,0.0,2.0,0.0,480.0,96.0,8.0,1,28
7850.0, 36 months,13.67,267.04,C,C4,4,RENT,93000.0,Verified,debt_consolidation,12.85,1.0,0.0,8.0,0.0,6545.0,32.7,17.0,0,21
12800.0, 36 months,6.24,390.8,A,A2,0,MORTGAGE,156330.0,Source Verified,credit_card,18.8,1.0,1.0,12.0,0.0,40474.875,94.8,16.0,0,33
13500.0, 60 months,19.99,357.6,E,E4,10,MORTGAGE,70000.0,Verified,home_improvement,29.06,2.0,1.0,17.0,0.0,33046.0,70.2,32.0,1,34
28000.0, 60 months,11.99,622.71,B,B5,0,MORTGAGE,156330.0,Not Verified,debt_consolidation,9.83,0.0,2.0,14.0,0.0,17921.0,14.6,32.0,0,22
4700.0, 36 months,13.59,159.71,C,C2,10,MORTGAGE,50000.0,Verified,debt_consolidation,13.3,0.0,0.0,6.0,0.0,8426.0,84.3,36.0,0,20
18725.0, 60 months,16.29,458.25,C,C4,0,MORTGAGE,43200.0,Verified,debt_consolidation,21.47,0.0,0.0,16.0,0.0,22654.0,50.1,24.0,1,31
11200.0, 36 months,12.29,373.56,C,C1,4,RENT,38000.0,Source Verified,credit_card,16.93,0.0,0.0,5.0,0.0,8096.0,98.7,6.0,0,16
3250.0, 36 months,15.61,113.64,D,D1,5,RENT,57000.0,Source Verified,debt_consolidation,17.78,0.0,2.0,12.0,0.0,18195.0,60.6,17.0,0,25
12000.0, 36 months,13.49,407.17,C,C2,0,RENT,67500.0,Not Verified,debt_consolidation,26.81,0.0,1.0,26.0,0.0,12053.0,26.7,30.0,1,28
18900.0, 36 months,18.99,692.71,D,D4,0,RENT,45000.0,Not Verified,credit_card,4.8,2.0,0.0,13.0,0.0,5557.0,88.2,14.0,1,18
7400.0, 36 months,6.03,225.23,A,A1,0,MORTGAGE,90000.0,Not Verified,debt_consolidation,18.15,0.0,1.0,8.0,0.0,18815.0,95.0,31.0,0,36
1200.0, 36 months,13.05,40.47,B,B5,10,MORTGAGE,53000.0,Not Verified,debt_consolidation,18.66,0.0,0.0,6.0,0.0,16839.0,95.7,12.0,0,25
7200.0, 36 months,12.29,240.15,C,C1,8,RENT,30000.0,Source Verified,credit_card,35.08,0.0,0.0,9.0,0.0,6559.0,93.7,19.0,0,22
12000.0, 36 months,7.89,375.43,A,A5,10,MORTGAGE,76000.0,Source Verified,other,3.15,0.0,0.0,5.0,0.0,2805.0,11.5,24.0,0,35
6000.0, 36 months,11.39,197.55,B,B3,10,RENT,60000.0,Source Verified,debt_consolidation,7.86,0.0,1.0,4.0,0.0,3744.0,34.0,10.0,0,31
24000.0, 36 months,16.99,855.55,D,D1,10,MORTGAGE,110000.0,Verified,home_improvement,27.01,0.0,4.0,17.0,1.0,24260.0,33.3,33.0,1,26
12000.0, 60 months,14.65,283.28,C,C5,10,RENT,60000.0,Source Verified,home_improvement,15.82,0.0,2.0,7.0,0.0,1340.0,10.0,27.0,1,33
5650.0, 36 months,16.99,201.41,D,D3,10,MORTGAGE,50000.0,Not Verified,other,24.96,0.0,1.0,13.0,3.0,5926.0,51.0,28.0,1,24
12000.0, 36 months,16.99,427.78,D,D3,10,RENT,50000.0,Verified,debt_consolidation,24.96,0.0,1.0,19.0,1.0,15624.0,77.3,30.0,1,29
10000.0, 60 months,20.8,269.41,E,E1,9,RENT,112000.0,Source Verified,debt_consolidation,11.24,0.0,0.0,13.0,0.0,3526.0,92.8,29.0,1,27
3000.0, 36 months,14.99,103.99,C,C5,2,RENT,14958.0,Not Verified,home_improvement,12.65,1.0,0.0,6.0,0.0,3083.0,33.9,6.0,0,20
10000.0, 36 months,11.44,329.48,B,B4,0,MORTGAGE,45000.0,Source Verified,credit_card,24.88,0.0,1.0,14.0,0.0,14978.0,57.4,29.0,0,47
9000.0, 36 months,7.21,278.76,A,A3,9,MORTGAGE,52000.0,Not Verified,debt_consolidation,17.01,0.0,2.0,10.0,0.0,2997.0,28.3,19.0,1,21
7000.0, 36 months,9.93,225.65,B,B2,5,MORTGAGE,63000.0,Not Verified,debt_consolidation,23.03,0.0,0.0,26.0,0.0,8577.0,47.4,45.0,0,21
35000.0, 60 months,19.48,917.19,E,E2,10,MORTGAGE,94787.0,Not Verified,debt_consolidation,37.03,0.0,0.0,20.0,0.0,35302.0,57.7,26.0,1,31
13000.0, 36 months,9.99,419.42,B,B3,7,MORTGAGE,90000.0,Not Verified,debt_consolidation,18.04,0.0,2.0,24.0,0.0,31535.0,35.8,41.0,0,23
1500.0, 36 months,20.75,56.33,E,E2,8,OWN,38000.0,Source Verified,credit_card,16.96,0.0,2.0,6.0,0.0,1822.0,20.5,9.0,1,20
10125.0, 36 months,16.99,360.94,D,D1,4,MORTGAGE,40450.92,Source Verified,debt_consolidation,7.63,0.0,0.0,7.0,1.0,2860.0,81.7,19.0,0,23
35000.0, 60 months,16.9,866.34,D,D3,2,MORTGAGE,130000.0,Verified,debt_consolidation,20.39,1.0,0.0,14.0,0.0,33423.0,85.0,31.0,1,36
15000.0, 60 months,14.64,354.03,C,C3,2,OWN,156330.0,Verified,credit_card,13.03,0.0,0.0,12.0,0.0,40474.875,52.3,24.0,0,36
20000.0, 36 months,8.59,632.19,A,A5,5,MORTGAGE,156330.0,Source Verified,home_improvement,1.9,0.0,1.0,10.0,2.0,13649.0,32.6,12.0,0,30
6000.0, 36 months,13.99,205.04,C,C4,2,RENT,60000.0,Verified,other,2.7,1.0,0.0,4.0,0.0,5548.0,88.1,9.0,1,22
24000.0, 60 months,15.05,571.59,C,C4,10,MORTGAGE,70000.0,Verified,debt_consolidation,22.8,0.0,0.0,8.0,0.0,16644.0,59.9,30.0,1,25
11000.0, 60 months,18.99,285.29,D,D3,6,MORTGAGE,36000.0,Not Verified,debt_consolidation,23.27,0.0,1.0,8.0,0.0,4975.0,35.8,24.0,1,21
31500.0, 60 months,19.52,826.17,D,D4,6,MORTGAGE,70000.0,Verified,home_improvement,22.85,0.0,2.0,15.0,0.0,8396.0,64.6,29.0,1,22
25000.0, 36 months,14.09,855.54,B,B5,0,RENT,57860.0,Verified,credit_card,23.48,0.0,1.0,10.0,0.0,22398.0,44.1,19.0,0,29
24000.0, 36 months,14.49,825.99,C,C4,10,RENT,80000.0,Source Verified,debt_consolidation,17.89,0.0,2.0,21.0,1.0,9128.0,37.3,47.0,0,24
10000.0, 36 months,5.32,301.15,A,A1,0,OWN,40000.0,Not Verified,credit_card,14.16,0.0,0.0,9.0,0.0,12065.0,53.9,27.0,0,31
20000.0, 60 months,9.99,424.85,B,B3,1,OWN,96460.0,Verified,home_improvement,12.95,0.0,0.0,4.0,0.0,40474.875,89.5,7.0,0,24
8000.0, 36 months,11.49,263.78,B,B5,1,RENT,71500.0,Verified,moving,20.96,0.0,1.0,15.0,1.0,4751.0,12.8,22.0,1,25
19000.0, 60 months,10.99,413.02,B,B4,0,OWN,65000.0,Source Verified,credit_card,18.17,0.0,0.0,8.0,0.0,21960.0,76.2,23.0,1,29
17800.0, 60 months,28.72,561.98,F,F1,7,MORTGAGE,65000.0,Verified,debt_consolidation,22.14,0.0,1.0,9.0,0.0,13586.0,77.2,19.0,0,17
4200.0, 36 months,10.99,137.49,B,B4,1,RENT,25000.0,Verified,debt_consolidation,29.09,0.0,0.0,12.0,1.0,9997.0,59.5,29.0,1,23
15000.0, 60 months,19.52,393.42,E,E2,6,RENT,55826.0,Source Verified,debt_consolidation,15.93,0.0,0.0,10.0,1.0,5494.0,67.0,16.0,0,23
35000.0, 36 months,10.99,1145.69,B,B3,0,MORTGAGE,130000.0,Verified,debt_consolidation,31.47,0.0,0.0,16.0,0.0,40474.875,59.7,35.0,0,31
25000.0, 60 months,24.7,729.4,G,G1,9,MORTGAGE,86000.0,Verified,credit_card,24.67,0.0,0.0,11.0,0.0,26777.0,69.9,37.0,0,29
5100.0, 36 months,19.72,188.81,D,D5,10,MORTGAGE,17035.0,Verified,small_business,21.98,0.0,1.0,7.0,1.0,9141.0,51.9,18.0,0,40
12075.0, 60 months,16.99,300.03,D,D3,9,MORTGAGE,60000.0,Verified,debt_consolidation,15.4,0.0,0.0,8.0,0.0,7135.0,92.7,34.0,1,28
8000.0, 36 months,7.49,248.82,A,A4,1,RENT,65000.0,Source Verified,debt_consolidation,12.04,0.0,0.0,12.0,0.0,3100.0,7.5,24.0,0,23
2100.0, 36 months,12.29,70.05,C,C1,0,MORTGAGE,47000.0,Verified,other,27.53,0.0,0.0,18.0,0.0,20789.0,60.3,47.0,0,32
6000.0, 36 months,10.91,196.18,B,B4,8,MORTGAGE,30000.0,Verified,debt_consolidation,15.8,1.0,0.0,6.0,0.0,3083.0,44.0,12.0,0,23
22700.0, 60 months,15.61,547.33,D,D1,0,MORTGAGE,65000.0,Source Verified,debt_consolidation,31.43,0.0,0.0,14.0,1.0,6246.0,21.8,23.0,1,37
27350.0, 36 months,13.49,928.0,C,C2,10,RENT,85000.0,Not Verified,debt_consolidation,21.29,1.0,1.0,13.0,2.0,20429.0,46.1,18.0,1,40
1800.0, 36 months,13.67,61.24,C,C4,10,RENT,45000.0,Source Verified,credit_card,25.49,0.0,1.0,7.0,0.0,2889.0,30.1,11.0,0,16
28000.0, 60 months,14.49,658.65,C,C4,10,MORTGAGE,90000.0,Source Verified,home_improvement,19.76,0.0,1.0,17.0,0.0,29727.0,41.1,37.0,0,42
25000.0, 36 months,5.32,752.87,A,A1,10,MORTGAGE,156330.0,Source Verified,debt_consolidation,5.04,0.0,1.0,17.0,0.0,22768.0,52.7,29.0,0,37
30000.0, 60 months,9.99,637.27,B,B3,1,RENT,99800.0,Verified,credit_card,13.12,0.0,0.0,5.0,0.0,28502.0,76.0,15.0,0,27
22000.0, 36 months,23.88,861.74,E,E2,2,RENT,53320.0,Verified,credit_card,12.99,0.0,2.0,7.0,0.0,4563.0,25.8,10.0,0,24
35000.0, 60 months,13.99,814.21,C,C3,0,RENT,52000.0,Verified,other,30.33,0.0,0.0,11.0,0.0,40474.875,75.7,17.0,1,39
35000.0, 36 months,13.33,1184.86,C,C3,5,OWN,125000.0,Verified,home_improvement,5.76,0.0,2.0,7.0,1.0,10161.0,41.6,32.0,0,41
20400.0, 36 months,16.99,727.22,D,D1,5,RENT,100000.0,Source Verified,debt_consolidation,16.56,0.0,0.0,9.0,0.0,16696.0,71.0,11.0,1,19
23425.0, 60 months,22.45,652.99,E,E5,6,RENT,70000.0,Source Verified,home_improvement,23.69,0.0,0.0,16.0,0.0,11918.0,40.0,34.0,1,25
6000.0, 36 months,9.17,191.28,B,B2,3,RENT,46000.0,Not Verified,debt_consolidation,7.64,0.0,2.0,12.0,1.0,6412.0,28.0,23.0,0,30
24000.0, 60 months,10.75,518.84,B,B4,10,MORTGAGE,64000.0,Source Verified,debt_consolidation,26.48,0.0,0.0,8.0,0.0,10953.0,72.5,18.0,0,26
8875.0, 36 months,17.27,317.62,C,C5,9,RENT,57034.0,Source Verified,credit_card,9.74,0.0,1.0,5.0,0.0,3586.0,81.5,17.0,0,32
27775.0, 60 months,16.99,690.14,D,D3,7,RENT,84752.3,Verified,debt_consolidation,25.76,0.0,0.0,10.0,0.0,23479.0,41.9,22.0,0,22
11000.0, 36 months,12.99,370.59,C,C1,8,MORTGAGE,105000.0,Source Verified,debt_consolidation,12.52,0.0,1.0,10.0,1.0,4773.0,54.9,40.0,0,46
38000.0, 36 months,16.02,1406.68,C,C5,3,MORTGAGE,100000.0,Verified,debt_consolidation,14.2,2.0,2.0,5.0,0.0,130.0,8.1,24.0,1,45
16000.0, 60 months,15.31,383.25,C,C2,10,MORTGAGE,50000.0,Verified,credit_card,25.51,0.0,1.0,8.0,0.0,24704.0,81.8,18.0,0,26
15000.0, 36 months,13.98,512.52,C,C3,8,RENT,44940.0,Not Verified,credit_card,38.85,0.0,0.0,14.0,0.0,16473.0,91.0,32.0,0,19
20000.0, 36 months,7.56,622.68,A,A3,10,MORTGAGE,106000.0,Source Verified,debt_consolidation,17.64,0.0,2.0,15.0,0.0,6947.0,9.8,39.0,0,23
14400.0, 60 months,11.53,316.92,B,B5,10,MORTGAGE,49120.0,Not Verified,home_improvement,17.52,0.0,0.0,11.0,1.0,1339.0,12.3,33.0,0,30
21000.0, 60 months,14.49,493.99,C,C4,10,MORTGAGE,150000.0,Source Verified,debt_consolidation,12.62,0.0,0.0,17.0,0.0,30278.0,67.7,40.0,0,35
6000.0, 36 months,7.39,186.34,A,A4,2,MORTGAGE,125000.0,Not Verified,other,10.61,2.0,2.0,15.0,3.0,8153.0,41.4,40.0,0,38
20000.0, 36 months,12.29,667.06,C,C1,10,MORTGAGE,156330.0,Source Verified,debt_consolidation,8.94,2.0,3.0,18.0,0.0,20258.0,28.6,20.0,0,15
10000.0, 36 months,16.77,355.39,D,D2,1,RENT,38200.0,Source Verified,credit_card,17.09,0.0,0.0,12.0,0.0,7023.0,75.5,23.0,0,21
